datetime,skin_temp,air_temp,heartrate,steps,gsr,calories,act_type,sleep_type,toss_turn
2015-11-22 00:00:00,86.0,80.6,110.0,52.0,0.00927,6.1,,,
2015-11-22 00:01:00,85.1,80.6,116.0,93.0,0.018,10.3,,,
2015-11-22 00:02:00,86.0,80.6,112.0,82.0,0.0226,9.6,,,
2015-11-22 00:03:00,85.1,80.6,112.0,73.0,0.0144,9.2,,,
2015-11-22 00:04:00,85.1,80.6,110.0,101.0,0.00279,10.9,,,
2015-11-22 00:05:00,85.1,80.6,109.0,9.0,0.00996,2.7,,,
2015-11-22 00:06:00,85.1,79.7,110.0,7.0,0.0104,3.0,,,
2015-11-22 00:07:00,85.1,79.7,118.0,78.0,0.0152,7.8,,,
2015-11-22 00:08:00,84.2,79.7,137.0,102.0,0.0128,12.1,,,
2015-11-22 00:09:00,84.2,79.7,117.0,0.0,0.00337,2.0,,,
2015-11-22 00:10:00,84.2,79.7,112.0,79.0,0.00662,9.2,,,
2015-11-22 00:11:00,84.2,79.7,114.0,0.0,0.0274,2.7,,,
2015-11-22 00:12:00,84.2,79.7,114.0,0.0,0.0699,2.4,,,
2015-11-22 00:13:00,85.1,80.6,106.0,8.0,0.0542,3.2,,,
2015-11-22 00:14:00,85.1,80.6,108.0,40.0,0.0519,4.9,,,
2015-11-22 00:15:00,85.1,80.6,106.0,28.0,0.0985,4.9,,,
2015-11-22 00:16:00,85.1,80.6,113.0,24.0,0.298,4.0,,,
2015-11-22 00:17:00,85.1,79.7,109.0,19.0,0.337,4.3,,,
2015-11-22 00:18:00,85.1,80.6,110.0,28.0,0.264,5.1,,,
2015-11-22 00:19:00,85.1,79.7,113.0,0.0,0.196,2.6,,,
2015-11-22 00:20:00,84.2,78.8,100.0,0.0,0.126,2.2,,,
2015-11-22 00:21:00,84.2,77.9,97.0,0.0,0.105,2.1,,,
2015-11-22 00:22:00,84.2,77.9,81.0,0.0,0.068,2.5,,,
2015-11-22 00:23:00,84.2,77.9,93.0,7.0,0.0626,3.4,,,
2015-11-22 00:24:00,83.3,77.0,92.0,0.0,0.0692,1.9,,,
2015-11-22 00:25:00,83.3,77.0,88.0,7.0,0.0602,2.7,,,
