datetime,skin_temp,air_temp,heartrate,steps,gsr,calories,act_type,sleep_type,toss_turn
2016-02-02 00:00:00,,,,0.0,,1.2,,,
2016-02-02 00:01:00,,,,0.0,,1.3,,,
2016-02-02 00:02:00,,,,0.0,,1.3,,,
2016-02-02 00:03:00,,,,0.0,,1.3,,,
2016-02-02 00:04:00,,,,0.0,,1.3,,,
2016-02-02 00:05:00,,,88.0,0.0,,1.1,,,
2016-02-02 00:06:00,87.8,86.0,63.0,0.0,6.44e-05,1.3,,,
2016-02-02 00:07:00,88.7,86.9,54.0,0.0,6.44e-05,1.3,,,
2016-02-02 00:08:00,88.7,86.9,54.0,0.0,6.47e-05,1.3,,,
2016-02-02 00:09:00,88.7,87.8,62.0,0.0,6.4e-05,1.3,,,
2016-02-02 00:10:00,88.7,87.8,60.0,0.0,7.6e-05,1.3,,,
2016-02-02 00:11:00,89.6,87.8,54.0,0.0,7.23e-05,1.3,,,
2016-02-02 00:12:00,89.6,86.9,53.0,0.0,7.35e-05,1.3,,,
2016-02-02 00:13:00,89.6,86.9,53.0,0.0,7.35e-05,1.3,,,
2016-02-02 00:14:00,89.6,86.9,53.0,0.0,7.47e-05,1.3,,,
2016-02-02 00:15:00,89.6,86.9,53.0,0.0,7.43e-05,1.3,,,
2016-02-02 00:16:00,89.6,86.9,53.0,0.0,7.43e-05,1.3,,,
2016-02-02 00:17:00,89.6,86.9,53.0,0.0,7.35e-05,1.3,,,
2016-02-02 00:18:00,89.6,86.9,53.0,0.0,7.47e-05,1.3,,,
2016-02-02 00:19:00,89.6,86.9,54.0,0.0,7.39e-05,1.3,,,
2016-02-02 00:20:00,89.6,86.9,55.0,0.0,7.39e-05,1.3,,,
2016-02-02 00:21:00,89.6,86.9,54.0,0.0,7.39e-05,1.3,,,
2016-02-02 00:22:00,88.7,86.9,55.0,0.0,7.39e-05,1.3,,,
2016-02-02 00:23:00,88.7,86.9,54.0,0.0,7.35e-05,1.3,,,
2016-02-02 00:24:00,88.7,86.0,72.0,0.0,7.35e-05,1.3,,,
2016-02-02 00:25:00,88.7,86.0,59.0,0.0,6.54e-05,1.5,,,
2016-02-02 00:26:00,,,,0.0,,1.3,,,
2016-02-02 00:27:00,,,,0.0,,1.3,,,
