datetime,skin_temp,air_temp,heartrate,steps,gsr,calories,act_type,sleep_type,toss_turn
2016-01-01 00:00:00,90.5,87.8,132.0,0.0,0.00812,10.6,,,
2016-01-01 00:01:00,90.5,87.8,122.0,20.0,0.00772,9.6,,,
2016-01-01 00:02:00,90.5,87.8,129.0,8.0,0.00927,10.5,,,
2016-01-01 00:03:00,90.5,87.8,135.0,9.0,0.0114,11.3,,,
2016-01-01 00:04:00,89.6,86.9,136.0,0.0,0.0376,11.6,,,
2016-01-01 00:05:00,89.6,86.9,149.0,20.0,0.0985,13.2,,,
2016-01-01 00:06:00,89.6,86.9,148.0,0.0,0.205,13.1,,,
2016-01-01 00:07:00,89.6,86.9,144.0,6.0,0.385,12.7,,,
2016-01-01 00:08:00,89.6,86.0,130.0,0.0,0.48,10.3,,,
2016-01-01 00:09:00,88.7,84.2,126.0,0.0,0.352,10.3,,,
2016-01-01 00:10:00,87.8,82.4,124.0,8.0,0.258,10.0,,,
2016-01-01 00:11:00,86.9,81.5,126.0,0.0,0.201,8.5,,,
2016-01-01 00:12:00,86.9,82.4,118.0,0.0,0.168,9.2,,,
2016-01-01 00:13:00,86.0,81.5,117.0,0.0,0.135,8.9,,,
2016-01-01 00:14:00,85.1,80.6,113.0,0.0,0.105,8.3,,,
2016-01-01 00:15:00,85.1,80.6,113.0,0.0,0.0969,7.7,,,
2016-01-01 00:16:00,84.2,80.6,124.0,9.0,0.0794,9.9,,,
2016-01-01 00:17:00,84.2,79.7,114.0,0.0,0.0727,8.1,,,
2016-01-01 00:18:00,83.3,78.8,122.0,11.0,0.0651,9.6,,,
2016-01-01 00:19:00,82.4,77.0,130.0,53.0,0.0633,10.8,,,
2016-01-01 00:20:00,82.4,77.0,130.0,49.0,0.0589,10.6,,,
2016-01-01 00:21:00,81.5,76.1,125.0,0.0,0.0557,10.0,,,
2016-01-01 00:22:00,81.5,76.1,119.0,0.0,0.0536,9.2,,,
2016-01-01 00:23:00,80.6,75.2,121.0,0.0,0.0527,9.5,,,
2016-01-01 00:24:00,80.6,75.2,121.0,0.0,0.0507,9.5,,,
2016-01-01 00:25:00,80.6,76.1,111.0,0.0,0.0499,6.5,,,
2016-01-01 00:26:00,79.7,75.2,119.0,0.0,0.0374,9.1,,,
2016-01-01 00:27:00,79.7,75.2,114.0,0.0,0.0411,8.5,,,
2016-01-01 00:28:00,78.8,74.3,113.0,0.0,0.0382,8.4,,,
2016-01-01 00:29:00,78.8,74.3,116.0,0.0,0.0376,8.7,,,
2016-01-01 00:30:00,78.8,74.3,120.0,0.0,0.0378,9.4,,,
2016-01-01 00:31:00,78.8,73.4,123.0,0.0,0.04,9.7,,,
2016-01-01 00:32:00,77.9,73.4,119.0,0.0,0.0362,9.3,,,
2016-01-01 00:33:00,77.9,73.4,124.0,9.0,0.037,9.9,,,
2016-01-01 00:34:00,77.9,73.4,123.0,0.0,0.0339,9.8,,,
2016-01-01 00:35:00,77.0,74.3,105.0,0.0,0.0324,4.9,,,
2016-01-01 00:36:00,77.0,73.4,102.0,0.0,0.0293,3.8,,,
2016-01-01 00:37:00,76.1,73.4,119.0,0.0,0.0281,9.2,,,
2016-01-01 00:38:00,76.1,74.3,118.0,14.0,0.0271,8.8,,,
2016-01-01 00:39:00,76.1,74.3,101.0,0.0,0.0308,4.0,,,
2016-01-01 00:40:00,76.1,75.2,108.0,7.0,0.0279,5.1,,,
2016-01-01 00:41:00,77.0,75.2,117.0,0.0,0.0279,9.0,,,
2016-01-01 00:42:00,77.0,76.1,96.0,0.0,0.03,3.5,,,
2016-01-01 00:43:00,77.9,77.0,112.0,29.0,0.029,7.6,,,
2016-01-01 00:44:00,78.8,77.0,110.0,0.0,0.0329,6.7,,,
2016-01-01 00:45:00,79.7,77.0,113.0,0.0,0.0374,8.5,,,
2016-01-01 00:46:00,80.6,77.9,110.0,0.0,0.0385,6.2,,,
2016-01-01 00:47:00,80.6,78.8,107.0,0.0,0.0437,5.0,,,
2016-01-01 00:48:00,81.5,78.8,121.0,23.0,0.0434,9.6,,,
2016-01-01 00:49:00,82.4,79.7,117.0,0.0,0.0475,9.0,,,
2016-01-01 00:50:00,83.3,80.6,118.0,0.0,0.0533,9.1,,,
2016-01-01 00:51:00,84.2,81.5,119.0,0.0,0.0633,9.2,,,
2016-01-01 00:52:00,85.1,81.5,117.0,0.0,0.0654,9.0,,,
2016-01-01 00:53:00,85.1,82.4,118.0,0.0,0.0743,9.1,,,
2016-01-01 00:54:00,86.0,83.3,114.0,0.0,0.0897,7.7,,,
2016-01-01 00:55:00,86.0,83.3,115.0,0.0,0.0882,8.7,,,
2016-01-01 00:56:00,86.9,84.2,132.0,0.0,0.0794,11.1,,,
2016-01-01 00:57:00,87.8,85.1,127.0,0.0,0.105,10.4,,,
2016-01-01 00:58:00,87.8,86.0,112.0,0.0,0.124,8.2,,,
2016-01-01 00:59:00,88.7,86.0,111.0,0.0,0.155,7.9,,,
2016-01-01 01:00:00,88.7,86.0,123.0,0.0,0.186,9.8,,,
2016-01-01 01:01:00,89.6,86.0,118.0,0.0,0.154,9.1,,,
2016-01-01 01:02:00,89.6,86.0,114.0,0.0,0.131,8.5,,,
2016-01-01 01:03:00,89.6,86.9,119.0,0.0,0.137,9.3,,,
2016-01-01 01:04:00,89.6,86.9,116.0,0.0,0.254,8.9,,,
2016-01-01 01:05:00,89.6,86.9,121.0,0.0,0.262,9.6,,,
2016-01-01 01:06:00,90.5,86.9,121.0,40.0,0.287,9.7,,,
2016-01-01 01:07:00,90.5,86.9,133.0,19.0,0.303,11.3,,,
2016-01-01 01:08:00,90.5,87.8,148.0,87.0,0.354,12.5,,,
2016-01-01 01:09:00,89.6,86.9,144.0,24.0,0.257,12.1,,,
2016-01-01 01:10:00,89.6,86.9,143.0,0.0,0.322,12.5,,,
2016-01-01 01:11:00,89.6,86.9,147.0,24.0,0.335,13.3,,,
2016-01-01 01:12:00,89.6,86.9,147.0,18.0,0.362,12.9,,,
2016-01-01 01:13:00,89.6,86.0,130.0,12.0,0.255,10.9,,,
2016-01-01 01:14:00,88.7,84.2,128.0,0.0,0.212,10.5,,,
2016-01-01 01:15:00,87.8,83.3,139.0,8.0,0.168,11.8,,,
2016-01-01 01:16:00,87.8,82.4,137.0,0.0,0.168,11.6,,,
2016-01-01 01:17:00,86.9,81.5,138.0,0.0,0.124,11.8,,,
2016-01-01 01:18:00,86.0,80.6,120.0,0.0,0.137,9.3,,,
2016-01-01 01:19:00,85.1,79.7,125.0,25.0,0.129,10.1,,,
