datetime,skin_temp,air_temp,heartrate,steps,gsr,calories,act_type,sleep_type,toss_turn
2016-01-08 00:00:00,84.2,80.6,84.0,0.0,0.00197,1.6,,,
2016-01-08 00:01:00,84.2,80.6,103.0,0.0,0.00201,3.4,,,
2016-01-08 00:02:00,84.2,79.7,100.0,17.0,0.00225,3.2,,,
2016-01-08 00:03:00,84.2,79.7,105.0,61.0,0.00236,3.7,,,
2016-01-08 00:04:00,83.3,78.8,107.0,0.0,0.000651,4.0,,,
2016-01-08 00:05:00,83.3,78.8,96.0,0.0,0.000212,2.8,,,
2016-01-08 00:06:00,83.3,79.7,93.0,0.0,0.000305,2.5,,,
2016-01-08 00:07:00,83.3,80.6,76.0,0.0,0.00029,1.5,,,
2016-01-08 00:08:00,84.2,81.5,90.0,0.0,0.000312,2.3,,,
2016-01-08 00:09:00,84.2,81.5,86.0,0.0,0.000312,2.0,,,
2016-01-08 00:10:00,84.2,81.5,89.0,0.0,0.000273,2.2,,,
2016-01-08 00:11:00,84.2,81.5,83.0,0.0,0.000139,1.8,,,
2016-01-08 00:12:00,85.1,81.5,87.0,0.0,0.000297,1.9,,,
2016-01-08 00:13:00,85.1,81.5,78.0,0.0,0.000333,1.5,,,
2016-01-08 00:14:00,85.1,81.5,78.0,0.0,0.000344,1.6,,,
2016-01-08 00:15:00,85.1,81.5,78.0,0.0,0.00035,1.5,,,
2016-01-08 00:16:00,85.1,81.5,78.0,0.0,0.000352,1.5,,,
2016-01-08 00:17:00,85.1,81.5,78.0,0.0,0.00035,1.6,,,
2016-01-08 00:18:00,86.0,81.5,69.0,0.0,0.000356,1.5,,,
2016-01-08 00:19:00,86.0,81.5,86.0,0.0,0.0004,1.8,,,
2016-01-08 00:20:00,86.0,81.5,98.0,0.0,0.000411,3.3,,,
2016-01-08 00:21:00,86.0,82.4,120.0,0.0,0.0004,8.0,,,
2016-01-08 00:22:00,86.0,82.4,86.0,0.0,0.000393,2.0,,,
2016-01-08 00:23:00,86.0,82.4,78.0,0.0,0.00037,1.5,,,
2016-01-08 00:24:00,86.9,82.4,77.0,0.0,0.00043,1.5,,,
2016-01-08 00:25:00,86.9,82.4,72.0,0.0,0.000462,1.6,,,
2016-01-08 00:26:00,86.9,82.4,85.0,0.0,0.000483,1.8,,,
2016-01-08 00:27:00,86.9,82.4,94.0,0.0,0.000579,2.3,,,
2016-01-08 00:28:00,86.9,82.4,86.0,0.0,0.000513,1.8,,,
2016-01-08 00:29:00,86.9,83.3,82.0,0.0,0.000557,1.6,,,
2016-01-08 00:30:00,86.9,83.3,82.0,0.0,0.000524,1.7,,,
2016-01-08 00:31:00,86.9,83.3,79.0,0.0,0.000404,1.5,,,
2016-01-08 00:32:00,86.9,83.3,82.0,0.0,0.000449,1.6,,,
2016-01-08 00:33:00,86.9,83.3,80.0,0.0,0.000442,1.6,,,
2016-01-08 00:34:00,86.9,83.3,79.0,0.0,0.00048,1.5,,,
2016-01-08 00:35:00,86.9,83.3,77.0,0.0,0.000542,1.5,,,
2016-01-08 00:36:00,86.9,83.3,80.0,0.0,0.000416,1.5,,,
2016-01-08 00:37:00,87.8,83.3,87.0,0.0,0.000432,1.9,,,
2016-01-08 00:38:00,87.8,83.3,78.0,0.0,0.000425,1.6,,,
2016-01-08 00:39:00,87.8,83.3,80.0,0.0,0.000539,1.5,,,
2016-01-08 00:40:00,87.8,83.3,80.0,0.0,0.00057,1.6,,,
2016-01-08 00:41:00,87.8,84.2,79.0,0.0,0.000616,1.5,,,
2016-01-08 00:42:00,87.8,84.2,80.0,0.0,0.000633,1.5,,,
2016-01-08 00:43:00,87.8,84.2,80.0,0.0,0.000644,1.6,,,
2016-01-08 00:44:00,87.8,84.2,80.0,0.0,0.000619,1.5,,,
2016-01-08 00:45:00,87.8,84.2,92.0,0.0,0.000554,2.2,,,
2016-01-08 00:46:00,87.8,84.2,95.0,0.0,0.000491,2.4,,,
2016-01-08 00:47:00,87.8,84.2,85.0,0.0,0.000589,1.9,,,
2016-01-08 00:48:00,87.8,83.3,85.0,0.0,0.000654,1.8,,,
2016-01-08 00:49:00,87.8,83.3,77.0,0.0,0.000434,1.5,,,
2016-01-08 00:50:00,87.8,83.3,81.0,0.0,0.000315,1.5,,,
2016-01-08 00:51:00,87.8,83.3,78.0,0.0,0.000255,1.6,,,
2016-01-08 00:52:00,87.8,83.3,79.0,0.0,0.000238,1.5,,,
2016-01-08 00:53:00,87.8,83.3,82.0,0.0,0.000319,1.5,,,
2016-01-08 00:54:00,87.8,83.3,79.0,0.0,0.000378,1.6,,,
2016-01-08 00:55:00,87.8,83.3,78.0,0.0,0.000352,1.5,,,
2016-01-08 00:56:00,87.8,83.3,84.0,0.0,0.000402,1.7,,,
2016-01-08 00:57:00,87.8,83.3,80.0,0.0,0.000398,1.5,,,
2016-01-08 00:58:00,87.8,84.2,80.0,0.0,0.000339,1.6,,,
