datetime,skin_temp,air_temp,heartrate,steps,gsr,calories,act_type,sleep_type,toss_turn
2016-06-27 00:00:00,70.7,67.1,101.0,91.0,,4.1,,,
2016-06-27 00:01:00,71.6,68.0,98.0,97.0,6.16e-05,4.2,,,
2016-06-27 00:02:00,71.6,68.0,115.0,85.0,6.09e-05,8.8,,,
2016-06-27 00:03:00,71.6,68.0,139.0,100.0,6.09e-05,16.6,,,
2016-06-27 00:04:00,71.6,68.0,139.0,100.0,6.23e-05,14.0,,,
2016-06-27 00:05:00,71.6,68.0,143.0,30.0,6.02e-05,17.4,,,
2016-06-27 00:06:00,71.6,68.0,119.0,93.0,6.12e-05,8.4,,,
2016-06-27 00:07:00,70.7,68.0,114.0,0.0,5.63e-05,7.1,,,
2016-06-27 00:08:00,71.6,68.0,104.0,0.0,5.83e-05,4.4,,,
2016-06-27 00:09:00,71.6,68.0,113.0,20.0,5.96e-05,4.2,,,
2016-06-27 00:10:00,71.6,68.9,114.0,26.0,,6.4,,,
2016-06-27 00:11:00,71.6,68.0,105.0,0.0,5.79e-05,4.2,,,
2016-06-27 00:12:00,71.6,68.0,101.0,22.0,6.29e-05,4.1,,,
2016-06-27 00:13:00,71.6,68.9,104.0,87.0,5.83e-05,4.0,,,
2016-06-27 00:14:00,71.6,68.0,113.0,41.0,6.58e-05,5.9,,,
2016-06-27 00:15:00,71.6,68.0,123.0,0.0,5.76e-05,12.0,,,
2016-06-27 00:16:00,71.6,68.0,123.0,0.0,6.51e-05,12.1,,,
2016-06-27 00:17:00,71.6,68.9,113.0,0.0,5.86e-05,4.5,,,
2016-06-27 00:18:00,71.6,69.8,113.0,0.0,7.85e-05,6.1,,,
2016-06-27 00:19:00,72.5,69.8,115.0,32.0,6.58e-05,7.5,,,
2016-06-27 00:20:00,73.4,70.7,107.0,0.0,6.26e-05,4.9,,,
2016-06-27 00:21:00,73.4,69.8,102.0,0.0,8.53e-05,3.6,,,
2016-06-27 00:22:00,73.4,69.8,98.0,89.0,6.26e-05,4.0,,,
2016-06-27 00:23:00,74.3,69.8,99.0,83.0,5.92e-05,4.5,,,
2016-06-27 00:24:00,74.3,69.8,111.0,0.0,5.92e-05,7.6,,,
2016-06-27 00:25:00,74.3,69.8,129.0,0.0,5.92e-05,11.9,,,
2016-06-27 00:26:00,74.3,69.8,121.0,38.0,5.89e-05,12.3,,,
2016-06-27 00:27:00,75.2,70.7,100.0,20.0,5.79e-05,4.2,,,
2016-06-27 00:28:00,75.2,70.7,102.0,0.0,8.44e-05,4.5,,,
2016-06-27 00:29:00,75.2,72.5,108.0,0.0,6.02e-05,6.0,,,
2016-06-27 00:30:00,76.1,72.5,93.0,0.0,6.54e-05,3.9,,,
2016-06-27 00:31:00,77.0,73.4,106.0,0.0,6.26e-05,4.8,,,
2016-06-27 00:32:00,77.0,73.4,90.0,0.0,6.4e-05,3.2,,,
2016-06-27 00:33:00,77.9,74.3,82.0,0.0,6.54e-05,2.4,,,
2016-06-27 00:34:00,78.8,74.3,79.0,0.0,6.62e-05,2.3,,,
2016-06-27 00:35:00,78.8,74.3,86.0,0.0,6.26e-05,3.2,,,
2016-06-27 00:36:00,78.8,74.3,101.0,0.0,6.44e-05,4.1,,,
2016-06-27 00:37:00,78.8,75.2,82.0,0.0,6.33e-05,2.4,,,
2016-06-27 00:38:00,79.7,76.1,80.0,0.0,7.27e-05,2.4,,,
2016-06-27 00:39:00,80.6,77.0,78.0,0.0,7.03e-05,2.0,,,
2016-06-27 00:40:00,81.5,77.9,78.0,0.0,6.47e-05,2.1,,,
2016-06-27 00:41:00,82.4,78.8,74.0,0.0,6.95e-05,2.0,,,
2016-06-27 00:42:00,82.4,79.7,72.0,0.0,7.85e-05,2.0,,,
2016-06-27 00:43:00,83.3,80.6,79.0,0.0,8.49e-05,2.5,,,
2016-06-27 00:44:00,83.3,80.6,73.0,0.0,6.33e-05,2.0,,,
2016-06-27 00:45:00,83.3,80.6,69.0,0.0,6.44e-05,2.0,,,
2016-06-27 00:46:00,84.2,81.5,67.0,0.0,6.4e-05,1.9,,,
2016-06-27 00:47:00,84.2,82.4,68.0,0.0,6.44e-05,2.0,,,
2016-06-27 00:48:00,85.1,82.4,69.0,0.0,6.4e-05,2.0,,light,
2016-06-27 00:49:00,85.1,83.3,68.0,0.0,6.36e-05,1.9,,light,
2016-06-27 00:50:00,85.1,83.3,67.0,0.0,6.51e-05,2.0,,light,
2016-06-27 00:51:00,86.0,83.3,66.0,0.0,6.47e-05,1.9,,light,
2016-06-27 00:52:00,86.0,84.2,65.0,0.0,6.47e-05,2.0,,light,
2016-06-27 00:53:00,86.9,84.2,66.0,0.0,6.54e-05,1.9,,light,
2016-06-27 00:54:00,86.9,85.1,64.0,0.0,6.51e-05,2.0,,light,
2016-06-27 00:55:00,86.9,85.1,65.0,0.0,6.54e-05,2.0,,light,
2016-06-27 00:56:00,87.8,85.1,64.0,0.0,6.58e-05,1.9,,light,
2016-06-27 00:57:00,87.8,86.0,64.0,0.0,6.54e-05,2.0,,light,
2016-06-27 00:58:00,87.8,86.0,62.0,0.0,6.62e-05,1.9,,light,
2016-06-27 00:59:00,87.8,86.0,62.0,0.0,6.65e-05,2.0,,light,
2016-06-27 01:00:00,88.7,86.0,62.0,0.0,6.65e-05,1.9,,light,
2016-06-27 01:01:00,88.7,86.9,62.0,0.0,6.65e-05,2.0,,light,
2016-06-27 01:02:00,88.7,86.9,61.0,0.0,6.73e-05,1.9,,light,
2016-06-27 01:03:00,88.7,86.9,61.0,0.0,6.69e-05,2.0,,light,
2016-06-27 01:04:00,89.6,86.9,60.0,0.0,6.65e-05,2.0,,light,
2016-06-27 01:05:00,89.6,87.8,60.0,0.0,6.62e-05,1.9,,light,
2016-06-27 01:06:00,89.6,87.8,59.0,0.0,6.65e-05,2.0,,light,
2016-06-27 01:07:00,89.6,87.8,59.0,0.0,6.76e-05,1.9,,light,
2016-06-27 01:08:00,89.6,87.8,59.0,0.0,6.76e-05,2.0,,light,
2016-06-27 01:09:00,90.5,87.8,59.0,0.0,6.73e-05,1.9,,light,
2016-06-27 01:10:00,90.5,88.7,58.0,0.0,6.65e-05,2.0,,deep,
2016-06-27 01:11:00,90.5,88.7,59.0,0.0,6.73e-05,2.0,,deep,
2016-06-27 01:12:00,90.5,88.7,59.0,0.0,6.69e-05,1.9,,deep,
