datetime,skin_temp,air_temp,heartrate,steps,gsr,calories,act_type,sleep_type,toss_turn
2016-07-11 00:00:00,94.1,94.1,63.0,0.0,6.23e-05,1.3,,light,
2016-07-11 00:01:00,94.1,94.1,63.0,0.0,6.47e-05,1.4,,light,
2016-07-11 00:02:00,95.0,94.1,64.0,0.0,6.8e-05,1.4,,light,
2016-07-11 00:03:00,95.0,95.0,62.0,0.0,7.03e-05,1.4,,light,
2016-07-11 00:04:00,95.0,95.0,64.0,0.0,7.35e-05,1.4,,light,
2016-07-11 00:05:00,95.0,95.0,64.0,0.0,7.81e-05,1.5,,light,
2016-07-11 00:06:00,95.0,95.0,63.0,0.0,8.39e-05,1.4,,light,
2016-07-11 00:07:00,95.0,95.0,64.0,0.0,8.92e-05,1.4,,light,
2016-07-11 00:08:00,95.0,95.0,63.0,0.0,9.69e-05,1.4,,light,
2016-07-11 00:09:00,95.0,95.0,63.0,0.0,0.000106,1.4,,light,
2016-07-11 00:10:00,95.0,95.0,64.0,0.0,0.00012,1.4,,light,
2016-07-11 00:11:00,95.0,95.0,64.0,0.0,0.000134,1.4,,light,
2016-07-11 00:12:00,95.0,95.0,64.0,0.0,0.00015,1.4,,light,
2016-07-11 00:13:00,95.0,95.0,64.0,0.0,0.000169,1.4,,light,
2016-07-11 00:14:00,95.0,95.0,72.0,0.0,0.000191,1.4,,light,
2016-07-11 00:15:00,95.0,95.0,65.0,0.0,0.000491,1.5,,light,
2016-07-11 00:16:00,95.0,94.1,64.0,0.0,0.00155,1.4,,light,toss_and_turn
2016-07-11 00:17:00,95.0,93.2,64.0,0.0,0.00166,1.4,,light,
2016-07-11 00:18:00,94.1,93.2,64.0,0.0,0.00178,1.4,,light,
2016-07-11 00:19:00,94.1,93.2,64.0,0.0,0.00182,1.4,,,
2016-07-11 00:20:00,94.1,93.2,68.0,0.0,0.0019,1.5,,,
2016-07-11 00:21:00,,,,0.0,,1.4,,,
2016-07-11 00:22:00,,,,0.0,,1.4,,,
2016-07-11 00:23:00,,,,0.0,,1.4,,,
2016-07-11 00:24:00,,,,0.0,,1.4,,,
2016-07-11 00:25:00,,,,0.0,,1.4,,,
2016-07-11 00:26:00,,,,0.0,,1.4,,,
2016-07-11 00:27:00,,,,0.0,,1.5,,,
2016-07-11 00:28:00,,,,0.0,,1.4,,,
2016-07-11 00:29:00,,,,0.0,,1.4,,,
2016-07-11 00:30:00,,,69.0,0.0,,1.1,,,
2016-07-11 00:31:00,92.3,91.4,66.0,0.0,0.0521,1.4,,,
2016-07-11 00:32:00,92.3,91.4,66.0,0.0,0.0932,1.4,,,
2016-07-11 00:33:00,93.2,91.4,65.0,0.0,6.62,1.5,,,
2016-07-11 00:34:00,93.2,92.3,65.0,0.0,6.65,1.4,,,
2016-07-11 00:35:00,93.2,92.3,64.0,0.0,6.29,1.4,,,
2016-07-11 00:36:00,93.2,92.3,64.0,0.0,5.86,1.4,,,
