datetime,skin_temp,air_temp,heartrate,steps,gsr,calories,act_type,sleep_type,toss_turn
2016-05-22 01:00:00,86.9,83.3,88.0,0.0,0.000133,2.2,,,
2016-05-22 01:01:00,86.9,83.3,124.0,0.0,6.62e-05,4.6,,,
2016-05-22 01:02:00,86.9,83.3,145.0,0.0,6.47e-05,17.8,,,
2016-05-22 01:03:00,86.9,83.3,111.0,0.0,6.44e-05,8.4,,,
2016-05-22 01:04:00,86.9,83.3,72.0,0.0,7.19e-05,2.2,,,
2016-05-22 01:05:00,86.9,83.3,83.0,0.0,0.000179,2.9,,,
2016-05-22 01:06:00,86.9,83.3,96.0,0.0,6.44e-05,3.9,,,
2016-05-22 01:07:00,86.9,83.3,98.0,0.0,6.4e-05,4.1,,,
2016-05-22 01:08:00,86.9,83.3,78.0,0.0,6.36e-05,2.2,,,
2016-05-22 01:09:00,86.9,83.3,95.0,0.0,6.51e-05,3.0,,,
2016-05-22 01:10:00,86.9,83.3,117.0,0.0,7.11e-05,7.7,,,
2016-05-22 01:11:00,86.9,83.3,99.0,0.0,7.43e-05,3.9,,,
2016-05-22 01:12:00,86.9,83.3,73.0,0.0,7.31e-05,2.2,,,
2016-05-22 01:13:00,86.9,83.3,73.0,0.0,0.00019,2.2,,,
2016-05-22 01:14:00,86.9,83.3,68.0,0.0,0.000739,2.0,,,
2016-05-22 01:15:00,86.9,83.3,74.0,0.0,0.00176,2.2,,,
2016-05-22 01:16:00,86.9,83.3,95.0,0.0,6.88e-05,3.8,,,
2016-05-22 01:17:00,86.9,83.3,83.0,0.0,0.000217,2.6,,,
2016-05-22 01:18:00,86.9,83.3,85.0,0.0,6.76e-05,3.0,,,
2016-05-22 01:19:00,86.9,83.3,105.0,0.0,7.23e-05,4.7,,,
2016-05-22 01:20:00,86.9,83.3,118.0,0.0,7.07e-05,8.4,,,
2016-05-22 01:21:00,86.9,83.3,108.0,0.0,6.92e-05,4.7,,,
